Aikaleima, Longitudi, Latitudi
2014-01-02 05:52:00,26.13,65.0
2014-01-02 05:53:00,26.12,65.0
2014-01-02 05:54:00,26.11,65.0
2014-01-02 05:55:00,26.1,65.0
2014-01-02 05:56:00,26.09,65.0
2014-01-02 05:57:00,26.08,65.0
2014-01-02 05:58:00,26.07,65.0
2014-01-02 05:59:00,26.06,65.0
2014-01-02 06:00:00,26.05,65.0
2014-01-02 06:01:00,26.04,65.0
2014-01-02 06:02:00,26.03,65.0
2014-01-02 06:03:00,26.02,65.0
2014-01-02 06:04:00,26.01,65.0
2014-01-02 06:05:00,26.0,65.0
2014-01-02 06:06:00,25.99,65.0
2014-01-02 06:07:00,25.98,65.0
2014-01-02 06:08:00,25.97,65.0
2014-01-02 06:09:00,25.96,65.0
2014-01-02 06:10:00,25.95,65.0
2014-01-02 06:11:00,25.94,65.0
2014-01-02 06:12:00,25.93,65.0
2014-01-02 06:13:00,25.92,65.0
2014-01-02 06:14:00,25.91,65.0
2014-01-02 06:15:00,25.9,65.0
2014-01-02 06:16:00,25.89,65.0
2014-01-02 06:17:00,25.88,65.0
2014-01-02 06:18:00,25.87,65.0
2014-01-02 06:19:00,25.86,65.0
2014-01-02 06:20:00,25.85,65.0
2014-01-02 06:21:00,25.84,65.0
2014-01-02 06:22:00,25.83,65.0
2014-01-02 06:23:00,25.82,65.0
2014-01-02 06:24:00,25.81,65.0
2014-01-02 06:25:00,25.8,65.0
2014-01-02 06:26:00,25.79,65.0
2014-01-02 06:27:00,25.78,65.0
2014-01-02 06:28:00,25.77,65.0
2014-01-02 06:29:00,25.76,65.0
2014-01-02 06:30:00,25.75,65.0
2014-01-02 06:31:00,25.74,65.0
2014-01-02 06:32:00,25.73,65.0
2014-01-02 06:33:00,25.72,65.0
2014-01-02 06:34:00,25.71,65.0
2014-01-02 06:35:00,25.7,65.0
2014-01-02 06:36:00,25.69,65.0
2014-01-02 06:37:00,25.68,65.0
2014-01-02 06:38:00,25.67,65.0
2014-01-02 06:39:00,25.66,65.0
2014-01-02 06:40:00,25.65,65.0
2014-01-02 06:41:00,25.64,65.0
2014-01-02 06:42:00,25.63,65.0
2014-01-02 06:43:00,25.62,65.0
2014-01-02 06:44:00,25.61,65.0
2014-01-02 06:45:00,25.6,65.0
2014-01-02 06:46:00,25.59,65.0
2014-01-02 06:47:00,25.58,65.0
2014-01-02 06:48:00,25.57,65.0
2014-01-02 06:49:00,25.56,65.0
2014-01-02 06:50:00,25.55,65.0
2014-01-02 06:51:00,25.54,65.0
2014-01-02 06:52:00,25.53,65.0
2014-01-02 06:53:00,25.52,65.0
2014-01-02 06:54:00,25.51,65.0
2014-01-02 06:55:00,25.5,65.0
2014-01-02 06:56:00,25.49,65.0
2014-01-02 06:57:00,25.48,65.0
2014-01-02 06:58:00,25.47,65.0
2014-01-02 06:59:00,25.46,65.0
2014-01-02 07:00:00,25.45,65.0
2014-01-02 07:01:00,25.44,65.0
2014-01-02 07:02:00,25.43,65.0
2014-01-02 07:03:00,25.42,65.0
2014-01-02 07:04:00,25.41,65.0
2014-01-02 07:05:00,25.4,65.0
2014-01-02 07:06:00,25.39,65.0
2014-01-02 07:07:00,25.38,65.0
2014-01-02 07:08:00,25.37,65.0
2014-01-02 07:09:00,25.36,65.0
2014-01-02 07:10:00,25.35,65.0
2014-01-02 07:11:00,25.34,65.0
2014-01-02 07:12:00,25.33,65.0
2014-01-02 07:13:00,25.32,65.0
2014-01-02 07:14:00,25.31,65.0
2014-01-02 07:15:00,25.3,65.0
2014-01-02 07:16:00,25.29,65.0
2014-01-02 07:17:00,25.28,65.0
2014-01-02 07:18:00,25.27,65.0
2014-01-02 07:19:00,25.26,65.0
2014-01-02 07:20:00,25.25,65.0
2014-01-02 07:21:00,25.25,64.99
2014-01-02 07:22:00,25.25,64.98
2014-01-02 07:23:00,25.25,64.97
2014-01-02 07:24:00,25.25,64.96
2014-01-02 07:25:00,25.25,64.95
2014-01-02 07:26:00,25.25,64.94
2014-01-02 07:27:00,25.25,64.93
2014-01-02 07:28:00,25.25,64.92
2014-01-02 07:29:00,25.25,64.91
2014-01-02 07:30:00,25.25,64.9
2014-01-02 07:31:00,25.25,64.89
2014-01-02 07:32:00,25.25,64.88
2014-01-02 07:33:00,25.25,64.87
2014-01-02 07:34:00,25.25,64.86
2014-01-02 07:35:00,25.25,64.85
2014-01-02 07:36:00,25.25,64.84
2014-01-02 07:37:00,25.25,64.83
2014-01-02 07:38:00,25.25,64.82
2014-01-02 07:39:00,25.25,64.81
2014-01-02 07:40:00,25.25,64.8
2014-01-02 07:41:00,25.25,64.79
2014-01-02 07:42:00,25.25,64.78
2014-01-02 07:43:00,25.25,64.77
2014-01-02 07:44:00,25.25,64.76
2014-01-02 07:45:00,25.25,64.75
2014-01-02 07:46:00,25.25,64.74
2014-01-02 07:47:00,25.25,64.73
2014-01-02 07:48:00,25.25,64.72
2014-01-02 07:49:00,25.25,64.71
2014-01-02 07:50:00,25.25,64.7
2014-01-02 07:51:00,25.25,64.69
2014-01-02 07:52:00,25.25,64.68
2014-01-02 07:53:00,25.25,64.67
2014-01-02 07:54:00,25.25,64.66
2014-01-02 07:55:00,25.25,64.65
2014-01-02 07:56:00,25.25,64.64
2014-01-02 07:57:00,25.25,64.63
2014-01-02 07:58:00,25.25,64.62
2014-01-02 07:59:00,25.25,64.61
2014-01-02 08:00:00,25.25,64.6
2014-01-02 08:01:00,25.25,64.59
2014-01-02 08:02:00,25.25,64.58
2014-01-02 08:03:00,25.25,64.57
2014-01-02 08:04:00,25.25,64.56
2014-01-02 08:05:00,25.25,64.55
2014-01-02 08:06:00,25.25,64.54
2014-01-02 08:07:00,25.25,64.53
2014-01-02 08:08:00,25.25,64.52
2014-01-02 08:09:00,25.25,64.51
2014-01-02 08:10:00,25.25,64.5
2014-01-02 08:11:00,25.25,64.49
2014-01-02 08:12:00,25.25,64.48
2014-01-02 08:13:00,25.25,64.47
2014-01-02 08:14:00,25.25,64.46
2014-01-02 08:15:00,25.25,64.45
2014-01-02 08:16:00,25.25,64.44
2014-01-02 08:17:00,25.25,64.43
2014-01-02 08:18:00,25.25,64.42
2014-01-02 08:19:00,25.25,64.41
2014-01-02 08:20:00,25.25,64.4
2014-01-02 08:21:00,25.25,64.39
2014-01-02 08:22:00,25.25,64.38
2014-01-02 08:23:00,25.25,64.37
2014-01-02 08:24:00,25.25,64.36
2014-01-02 08:25:00,25.25,64.35
2014-01-02 08:26:00,25.25,64.34
2014-01-02 08:27:00,25.25,64.33
2014-01-02 08:28:00,25.25,64.32
2014-01-02 08:29:00,25.25,64.31
2014-01-02 08:30:00,25.25,64.3
2014-01-02 08:31:00,25.25,64.29
2014-01-02 08:32:00,25.25,64.28
2014-01-02 08:33:00,25.25,64.27
2014-01-02 08:34:00,25.25,64.26
2014-01-02 08:35:00,25.25,64.25
2014-01-02 08:36:00,25.25,64.24
2014-01-02 08:37:00,25.25,64.23
2014-01-02 08:38:00,25.25,64.22
2014-01-02 08:39:00,25.25,64.21
2014-01-02 08:40:00,25.25,64.2
2014-01-02 08:41:00,25.25,64.19
2014-01-02 08:42:00,25.25,64.18
2014-01-02 08:43:00,25.25,64.17
2014-01-02 08:44:00,25.25,64.16
2014-01-02 08:45:00,25.25,64.15
2014-01-02 08:46:00,25.25,64.14
2014-01-02 08:47:00,25.25,64.13
2014-01-02 08:48:00,25.25,64.12
2014-01-02 08:49:00,25.25,64.11
2014-01-02 08:50:00,25.25,64.1
2014-01-02 08:51:00,25.25,64.09
2014-01-02 08:52:00,25.25,64.08
2014-01-02 08:53:00,25.25,64.07
2014-01-02 08:54:00,25.25,64.06
2014-01-02 08:55:00,25.25,64.05
2014-01-02 08:56:00,25.25,64.04
2014-01-02 08:57:00,25.25,64.03
2014-01-02 08:58:00,25.25,64.02
2014-01-02 08:59:00,25.25,64.01
2014-01-02 09:00:00,25.25,64.0
2014-01-02 09:01:00,25.25,63.99
2014-01-02 09:02:00,25.25,63.98
2014-01-02 09:03:00,25.25,63.97
2014-01-02 09:04:00,25.25,63.96
2014-01-02 09:05:00,25.25,63.95
2014-01-02 09:06:00,25.25,63.94
2014-01-02 09:07:00,25.25,63.93
2014-01-02 09:08:00,25.25,63.92
2014-01-02 09:09:00,25.25,63.91
2014-01-02 09:10:00,25.25,63.9
2014-01-02 09:11:00,25.25,63.89
2014-01-02 09:12:00,25.25,63.88
2014-01-02 09:13:00,25.25,63.87
2014-01-02 09:14:00,25.25,63.86
2014-01-02 09:15:00,25.25,63.85
2014-01-02 09:16:00,25.25,63.84
2014-01-02 09:17:00,25.25,63.83
2014-01-02 09:18:00,25.25,63.82
2014-01-02 09:19:00,25.25,63.81
2014-01-02 09:20:00,25.25,63.8
2014-01-02 09:21:00,25.25,63.79
2014-01-02 09:22:00,25.25,63.78
2014-01-02 09:23:00,25.25,63.77
2014-01-02 09:24:00,25.25,63.76
2014-01-02 09:25:00,25.25,63.75
2014-01-02 09:26:00,25.25,63.74
2014-01-02 09:27:00,25.25,63.73
2014-01-02 09:28:00,25.25,63.72
2014-01-02 09:29:00,25.25,63.71
2014-01-02 09:30:00,25.25,63.7
2014-01-02 09:31:00,25.25,63.69
2014-01-02 09:32:00,25.25,63.68
2014-01-02 09:33:00,25.25,63.67
2014-01-02 09:34:00,25.25,63.66
2014-01-02 09:35:00,25.25,63.65
2014-01-02 09:36:00,25.25,63.64
2014-01-02 09:37:00,25.25,63.63
2014-01-02 09:38:00,25.25,63.62
2014-01-02 09:39:00,25.25,63.61
2014-01-02 09:40:00,25.25,63.6
2014-01-02 09:41:00,25.25,63.59
2014-01-02 09:42:00,25.25,63.58
2014-01-02 09:43:00,25.25,63.57
2014-01-02 09:44:00,25.25,63.56
2014-01-02 09:45:00,25.25,63.55
2014-01-02 09:46:00,25.25,63.54
2014-01-02 09:47:00,25.25,63.53
2014-01-02 09:48:00,25.25,63.52
2014-01-02 09:49:00,25.25,63.51
2014-01-02 09:50:00,25.25,63.5
2014-01-02 09:51:00,25.25,63.49
2014-01-02 09:52:00,25.25,63.48
2014-01-02 09:53:00,25.25,63.47
2014-01-02 09:54:00,25.25,63.46
2014-01-02 09:55:00,25.25,63.45
2014-01-02 09:56:00,25.25,63.44
2014-01-02 09:57:00,25.25,63.43
2014-01-02 09:58:00,25.25,63.42
2014-01-02 09:59:00,25.25,63.41
2014-01-02 10:00:00,25.25,63.4
2014-01-02 10:01:00,25.25,63.39
2014-01-02 10:02:00,25.25,63.38
2014-01-02 10:03:00,25.25,63.37
2014-01-02 10:04:00,25.25,63.36
2014-01-02 10:05:00,25.25,63.35
2014-01-02 10:06:00,25.25,63.34
2014-01-02 10:07:00,25.25,63.33
2014-01-02 10:08:00,25.25,63.32
2014-01-02 10:09:00,25.25,63.31
2014-01-02 10:10:00,25.25,63.3
2014-01-02 10:11:00,25.25,63.29
2014-01-02 10:12:00,25.25,63.28
2014-01-02 10:13:00,25.25,63.27
2014-01-02 10:14:00,25.25,63.26
2014-01-02 10:15:00,25.25,63.25
2014-01-02 10:16:00,25.25,63.24
2014-01-02 10:17:00,25.25,63.23
2014-01-02 10:18:00,25.25,63.22
2014-01-02 10:19:00,25.25,63.21
2014-01-02 10:20:00,25.25,63.2
2014-01-02 10:21:00,25.25,63.19
2014-01-02 10:22:00,25.25,63.18
2014-01-02 10:23:00,25.25,63.17
2014-01-02 10:24:00,25.25,63.16
2014-01-02 10:25:00,25.25,63.15
2014-01-02 10:26:00,25.25,63.14
2014-01-02 10:27:00,25.25,63.13
2014-01-02 10:28:00,25.25,63.12
2014-01-02 10:29:00,25.25,63.11
2014-01-02 10:30:00,25.25,63.1
2014-01-02 10:31:00,25.25,63.09
2014-01-02 10:32:00,25.25,63.08
2014-01-02 10:33:00,25.25,63.07
2014-01-02 10:34:00,25.25,63.06
2014-01-02 10:35:00,25.25,63.05
2014-01-02 10:36:00,25.25,63.04
2014-01-02 10:37:00,25.25,63.03
2014-01-02 10:38:00,25.25,63.02
2014-01-02 10:39:00,25.25,63.01
2014-01-02 10:40:00,25.25,63.0
2014-01-02 10:41:00,25.25,62.99
2014-01-02 10:42:00,25.25,62.98
2014-01-02 10:43:00,25.25,62.97
2014-01-02 10:44:00,25.25,62.96
2014-01-02 10:45:00,25.25,62.95
2014-01-02 10:46:00,25.25,62.94
2014-01-02 10:47:00,25.25,62.93
2014-01-02 10:48:00,25.25,62.92
2014-01-02 10:49:00,25.25,62.91
2014-01-02 10:50:00,25.25,62.9
2014-01-02 10:51:00,25.25,62.89
2014-01-02 10:52:00,25.25,62.88
2014-01-02 10:53:00,25.25,62.87
2014-01-02 10:54:00,25.25,62.86
2014-01-02 10:55:00,25.25,62.85
2014-01-02 10:56:00,25.25,62.84
2014-01-02 10:57:00,25.25,62.83
2014-01-02 10:58:00,25.25,62.82
2014-01-02 10:59:00,25.25,62.81
2014-01-02 11:00:00,25.25,62.8
2014-01-02 11:01:00,25.25,62.79
2014-01-02 11:02:00,25.25,62.78
2014-01-02 11:03:00,25.25,62.77
2014-01-02 11:04:00,25.25,62.76
2014-01-02 11:05:00,25.25,62.75
2014-01-02 11:06:00,25.25,62.74
2014-01-02 11:07:00,25.25,62.73
2014-01-02 11:08:00,25.25,62.72
2014-01-02 11:09:00,25.25,62.71
2014-01-02 11:10:00,25.25,62.7
2014-01-02 11:11:00,25.25,62.69
2014-01-02 11:12:00,25.25,62.68
2014-01-02 11:13:00,25.25,62.67
2014-01-02 11:14:00,25.25,62.66
2014-01-02 11:15:00,25.25,62.65
2014-01-02 11:16:00,25.25,62.64
2014-01-02 11:17:00,25.25,62.63
2014-01-02 11:18:00,25.25,62.62
2014-01-02 11:19:00,25.25,62.61
2014-01-02 11:20:00,25.25,62.6
2014-01-02 11:21:00,25.25,62.59
2014-01-02 11:22:00,25.25,62.58
2014-01-02 11:23:00,25.25,62.57
2014-01-02 11:24:00,25.25,62.56
2014-01-02 11:25:00,25.25,62.55
2014-01-02 11:26:00,25.25,62.54
2014-01-02 11:27:00,25.25,62.53
2014-01-02 11:28:00,25.25,62.52
2014-01-02 11:29:00,25.25,62.51
2014-01-02 11:30:00,25.25,62.5
2014-01-02 11:31:00,25.25,62.49
2014-01-02 11:32:00,25.25,62.48
2014-01-02 11:33:00,25.25,62.47
2014-01-02 11:34:00,25.25,62.46
2014-01-02 11:35:00,25.25,62.45
2014-01-02 11:36:00,25.25,62.44
2014-01-02 11:37:00,25.25,62.43
2014-01-02 11:38:00,25.25,62.42
2014-01-02 11:39:00,25.25,62.41
2014-01-02 11:40:00,25.25,62.4
2014-01-02 11:41:00,25.25,62.39
2014-01-02 11:42:00,25.25,62.38
2014-01-02 11:43:00,25.25,62.37
2014-01-02 11:44:00,25.25,62.36
2014-01-02 11:45:00,25.25,62.35
2014-01-02 11:46:00,25.25,62.34
2014-01-02 11:47:00,25.25,62.33
2014-01-02 11:48:00,25.25,62.32
2014-01-02 11:49:00,25.25,62.31
2014-01-02 11:50:00,25.25,62.3
2014-01-02 11:51:00,25.25,62.29
2014-01-02 11:52:00,25.25,62.28
2014-01-02 11:53:00,25.25,62.27
2014-01-02 11:54:00,25.25,62.26
2014-01-02 11:55:00,25.25,62.25
2014-01-02 11:56:00,25.25,62.24
2014-01-02 11:57:00,25.25,62.23
2014-01-02 11:58:00,25.25,62.22
2014-01-02 11:59:00,25.25,62.21
2014-01-02 12:00:00,25.25,62.2
2014-01-02 12:01:00,25.25,62.19
2014-01-02 12:02:00,25.25,62.18
2014-01-02 12:03:00,25.25,62.17
2014-01-02 12:04:00,25.25,62.16
2014-01-02 12:05:00,25.25,62.15
2014-01-02 12:06:00,25.25,62.14
2014-01-02 12:07:00,25.25,62.13
2014-01-02 12:08:00,25.25,62.12
2014-01-02 12:09:00,25.25,62.11
2014-01-02 12:10:00,25.25,62.1
2014-01-02 12:11:00,25.25,62.09
2014-01-02 12:12:00,25.25,62.08
2014-01-02 12:13:00,25.25,62.07
2014-01-02 12:14:00,25.25,62.06
2014-01-02 12:15:00,25.25,62.05
2014-01-02 12:16:00,25.25,62.04
2014-01-02 12:17:00,25.25,62.03
2014-01-02 12:18:00,25.25,62.02
2014-01-02 12:19:00,25.25,62.01
2014-01-02 12:20:00,25.25,62.0
2014-01-02 12:21:00,25.25,61.99
2014-01-02 12:22:00,25.25,61.98
2014-01-02 12:23:00,25.25,61.97
2014-01-02 12:24:00,25.25,61.96
2014-01-02 12:25:00,25.25,61.95
2014-01-02 12:26:00,25.25,61.94
2014-01-02 12:27:00,25.25,61.93
2014-01-02 12:28:00,25.25,61.92
2014-01-02 12:29:00,25.25,61.91
2014-01-02 12:30:00,25.25,61.9
2014-01-02 12:31:00,25.25,61.89
2014-01-02 12:32:00,25.25,61.88
2014-01-02 12:33:00,25.25,61.87
2014-01-02 12:34:00,25.25,61.86
2014-01-02 12:35:00,25.25,61.85
2014-01-02 12:36:00,25.25,61.84
2014-01-02 12:37:00,25.25,61.83
2014-01-02 12:38:00,25.25,61.82
2014-01-02 12:39:00,25.25,61.81
2014-01-02 12:40:00,25.25,61.8
2014-01-02 12:41:00,25.25,61.79
2014-01-02 12:42:00,25.25,61.78
2014-01-02 12:43:00,25.25,61.77
2014-01-02 12:44:00,25.25,61.76
2014-01-02 12:45:00,25.25,61.75
2014-01-02 12:46:00,25.25,61.74
2014-01-02 12:47:00,25.25,61.73
2014-01-02 12:48:00,25.25,61.72
2014-01-02 12:49:00,25.25,61.71
2014-01-02 12:50:00,25.25,61.7
2014-01-02 12:51:00,25.25,61.69
2014-01-02 12:52:00,25.25,61.68
2014-01-02 12:53:00,25.25,61.67
2014-01-02 12:54:00,25.25,61.66
2014-01-02 12:55:00,25.25,61.65
2014-01-02 12:56:00,25.25,61.64
2014-01-02 12:57:00,25.25,61.63
2014-01-02 12:58:00,25.25,61.62
2014-01-02 12:59:00,25.25,61.61
2014-01-02 13:00:00,25.25,61.6
2014-01-02 13:01:00,25.25,61.59
2014-01-02 13:02:00,25.25,61.58
2014-01-02 13:03:00,25.25,61.57
2014-01-02 13:04:00,25.25,61.56
2014-01-02 13:05:00,25.25,61.55
2014-01-02 13:06:00,25.25,61.54
2014-01-02 13:07:00,25.25,61.53
2014-01-02 13:08:00,25.25,61.52
2014-01-02 13:09:00,25.25,61.51
2014-01-02 13:10:00,25.25,61.5
2014-01-02 13:11:00,25.25,61.49
2014-01-02 13:12:00,25.25,61.48
2014-01-02 13:13:00,25.25,61.47
2014-01-02 13:14:00,25.25,61.46
2014-01-02 13:15:00,25.25,61.45
2014-01-02 13:16:00,25.25,61.44
2014-01-02 13:17:00,25.25,61.43
2014-01-02 13:18:00,25.25,61.42
2014-01-02 13:19:00,25.25,61.41
2014-01-02 13:20:00,25.25,61.4
2014-01-02 13:21:00,25.25,61.39
2014-01-02 13:22:00,25.25,61.38
2014-01-02 13:23:00,25.25,61.37
2014-01-02 13:24:00,25.25,61.36
2014-01-02 13:25:00,25.25,61.35
2014-01-02 13:26:00,25.25,61.34
2014-01-02 13:27:00,25.25,61.33
2014-01-02 13:28:00,25.25,61.32
2014-01-02 13:29:00,25.25,61.31
2014-01-02 13:30:00,25.25,61.3
2014-01-02 13:31:00,25.25,61.29
2014-01-02 13:32:00,25.25,61.28
2014-01-02 13:33:00,25.25,61.27
2014-01-02 13:34:00,25.25,61.26
2014-01-02 13:35:00,25.25,61.25
2014-01-02 13:36:00,25.25,61.24
2014-01-02 13:37:00,25.25,61.23
2014-01-02 13:38:00,25.25,61.22
2014-01-02 13:39:00,25.25,61.21
2014-01-02 13:40:00,25.25,61.2
2014-01-02 13:41:00,25.25,61.19
2014-01-02 13:42:00,25.25,61.18
2014-01-02 13:43:00,25.25,61.17
2014-01-02 13:44:00,25.25,61.16
2014-01-02 13:45:00,25.25,61.15
2014-01-02 13:46:00,25.25,61.14
2014-01-02 13:47:00,25.25,61.13
2014-01-02 13:48:00,25.25,61.12
2014-01-02 13:49:00,25.25,61.11
2014-01-02 13:50:00,25.25,61.1
2014-01-02 13:51:00,25.25,61.09
2014-01-02 13:52:00,25.25,61.08
2014-01-02 13:53:00,25.25,61.07
2014-01-02 13:54:00,25.25,61.06
2014-01-02 13:55:00,25.25,61.05
2014-01-02 13:56:00,25.25,61.04
2014-01-02 13:57:00,25.25,61.03
2014-01-02 13:58:00,25.25,61.02
2014-01-02 13:59:00,25.25,61.01
2014-01-02 14:00:00,25.25,61.0
2014-01-02 14:01:00,25.25,60.99
2014-01-02 14:02:00,25.25,60.98
2014-01-02 14:03:00,25.25,60.97
2014-01-02 14:04:00,25.25,60.96
2014-01-02 14:05:00,25.25,60.95
2014-01-02 14:06:00,25.25,60.94
2014-01-02 14:07:00,25.25,60.93
2014-01-02 14:08:00,25.25,60.92
2014-01-02 14:09:00,25.25,60.91
2014-01-02 14:10:00,25.25,60.9
2014-01-02 14:11:00,25.25,60.89
2014-01-02 14:12:00,25.25,60.88
2014-01-02 14:13:00,25.25,60.87
2014-01-02 14:14:00,25.25,60.86
2014-01-02 14:15:00,25.25,60.85
2014-01-02 14:16:00,25.25,60.84
2014-01-02 14:17:00,25.25,60.83
2014-01-02 14:18:00,25.25,60.82
2014-01-02 14:19:00,25.25,60.81
2014-01-02 14:20:00,25.25,60.8
2014-01-02 14:21:00,25.25,60.79
2014-01-02 14:22:00,25.25,60.78
2014-01-02 14:23:00,25.25,60.77
2014-01-02 14:24:00,25.25,60.76
2014-01-02 14:25:00,25.25,60.75
2014-01-02 14:26:00,25.25,60.74
2014-01-02 14:27:00,25.25,60.73
2014-01-02 14:28:00,25.25,60.72
2014-01-02 14:29:00,25.25,60.71
2014-01-02 14:30:00,25.25,60.7
2014-01-02 14:31:00,25.25,60.69
2014-01-02 14:32:00,25.25,60.68
2014-01-02 14:33:00,25.25,60.67
2014-01-02 14:34:00,25.25,60.66
2014-01-02 14:35:00,25.25,60.65
2014-01-02 14:36:00,25.25,60.64
2014-01-02 14:37:00,25.25,60.63
2014-01-02 14:38:00,25.25,60.62
2014-01-02 14:39:00,25.25,60.61
2014-01-02 14:40:00,25.25,60.6
2014-01-02 14:41:00,25.25,60.59
2014-01-02 14:42:00,25.25,60.58
2014-01-02 14:43:00,25.25,60.57
2014-01-02 14:44:00,25.25,60.56
2014-01-02 14:45:00,25.25,60.55
2014-01-02 14:46:00,25.25,60.54
2014-01-02 14:47:00,25.25,60.53
2014-01-02 14:48:00,25.25,60.52
2014-01-02 14:49:00,25.25,60.51
2014-01-02 14:50:00,25.25,60.5
2014-01-02 14:51:00,25.25,60.49
2014-01-02 14:52:00,25.25,60.48
2014-01-02 14:53:00,25.25,60.47
2014-01-02 14:54:00,25.25,60.46
2014-01-02 14:55:00,25.25,60.45
2014-01-02 14:56:00,25.25,60.44
2014-01-02 14:57:00,25.25,60.43
2014-01-02 14:58:00,25.25,60.42
2014-01-02 14:59:00,25.25,60.41
2014-01-02 15:00:00,25.25,60.4
2014-01-02 15:01:00,25.25,60.39
2014-01-02 15:02:00,25.25,60.38
2014-01-02 15:03:00,25.25,60.37
2014-01-02 15:04:00,25.25,60.36
2014-01-02 15:05:00,25.25,60.35
2014-01-02 15:06:00,25.25,60.34
2014-01-02 15:07:00,25.25,60.33
2014-01-02 15:08:00,25.25,60.32
2014-01-02 15:09:00,25.25,60.31
2014-01-02 15:10:00,25.25,60.3
2014-01-02 15:11:00,25.25,60.29
2014-01-02 15:12:00,25.25,60.28
2014-01-02 15:13:00,25.25,60.27
2014-01-02 15:14:00,25.25,60.26
2014-01-02 15:15:00,25.25,60.25
2014-01-02 15:16:00,25.25,60.24
2014-01-02 15:17:00,25.25,60.23
2014-01-02 15:18:00,25.25,60.22
2014-01-02 15:19:00,25.25,60.21
2014-01-02 15:20:00,25.25,60.2
2014-01-02 15:21:00,25.25,60.19
2014-01-02 15:22:00,25.25,60.18
2014-01-02 15:23:00,25.25,60.17
2014-01-02 15:24:00,25.25,60.16
2014-01-02 15:25:00,25.25,60.15
2014-01-02 15:26:00,25.25,60.14
2014-01-02 15:27:00,25.25,60.13
2014-01-02 15:28:00,25.25,60.12
2014-01-02 15:29:00,25.25,60.11
2014-01-02 15:30:00,25.25,60.1
2014-01-02 15:31:00,25.25,60.09
2014-01-02 15:32:00,25.25,60.08
2014-01-02 15:33:00,25.25,60.07
2014-01-02 15:34:00,25.25,60.06
2014-01-02 15:35:00,25.25,60.05
2014-01-02 15:36:00,25.25,60.04
2014-01-02 15:37:00,25.25,60.03
2014-01-02 15:38:00,25.25,60.02
2014-01-02 15:39:00,25.25,60.01
2014-01-02 15:40:00,25.25,60.0
2014-01-02 15:41:00,25.25,59.99
2014-01-02 15:42:00,25.25,59.98
2014-01-02 15:43:00,25.25,59.97
2014-01-02 15:44:00,25.25,59.96
2014-01-02 15:45:00,25.25,59.95
2014-01-02 15:46:00,25.25,59.94
2014-01-02 15:47:00,25.25,59.93
2014-01-02 15:48:00,25.25,59.92
2014-01-02 15:49:00,25.25,59.91
2014-01-02 15:50:00,25.25,59.9
2014-01-02 15:51:00,25.25,59.89
2014-01-02 15:52:00,25.25,59.88
2014-01-02 15:53:00,25.25,59.87
2014-01-02 15:54:00,25.25,59.86
2014-01-02 15:55:00,25.25,59.85
2014-01-02 15:56:00,25.25,59.84
2014-01-02 15:57:00,25.25,59.83
2014-01-02 15:58:00,25.25,59.82
2014-01-02 15:59:00,25.25,59.81
2014-01-02 16:00:00,25.25,59.8
2014-01-02 16:01:00,25.25,59.79
2014-01-02 16:02:00,25.25,59.78
2014-01-02 16:03:00,25.25,59.77
2014-01-02 16:04:00,25.25,59.76
2014-01-02 16:05:00,25.25,59.75
2014-01-02 16:06:00,25.25,59.74
2014-01-02 16:07:00,25.25,59.73
2014-01-02 16:08:00,25.25,59.72
2014-01-02 16:09:00,25.25,59.71
2014-01-02 16:10:00,25.25,59.7
2014-01-02 16:11:00,25.25,59.69
2014-01-02 16:12:00,25.25,59.68
2014-01-02 16:13:00,25.25,59.67
2014-01-02 16:14:00,25.25,59.66
2014-01-02 16:15:00,25.25,59.65
2014-01-02 16:16:00,25.25,59.64
2014-01-02 16:17:00,25.25,59.63
2014-01-02 16:18:00,25.25,59.62
2014-01-02 16:19:00,25.25,59.61
2014-01-02 16:20:00,25.25,59.6
2014-01-02 16:21:00,25.25,59.59
2014-01-02 16:22:00,25.25,59.58
2014-01-02 16:23:00,25.25,59.57
2014-01-02 16:24:00,25.25,59.56
2014-01-02 16:25:00,25.25,59.55
2014-01-02 16:26:00,25.25,59.54
2014-01-02 16:27:00,25.25,59.53
2014-01-02 16:28:00,25.25,59.52
2014-01-02 16:29:00,25.25,59.51
2014-01-02 16:30:00,25.25,59.5
2014-01-02 16:31:00,25.25,59.49
2014-01-02 16:32:00,25.25,59.48
2014-01-02 16:33:00,25.25,59.47
2014-01-02 16:34:00,25.25,59.46
2014-01-02 16:35:00,25.25,59.45
2014-01-02 16:36:00,25.25,59.44
2014-01-02 16:37:00,25.25,59.43
2014-01-02 16:38:00,25.25,59.42
2014-01-02 16:39:00,25.25,59.41
2014-01-02 16:40:00,25.25,59.4
2014-01-02 16:41:00,25.25,59.39
2014-01-02 16:42:00,25.25,59.38
2014-01-02 16:43:00,25.25,59.37
2014-01-02 16:44:00,25.25,59.36
2014-01-02 16:45:00,25.25,59.35
2014-01-02 16:46:00,25.25,59.34
2014-01-02 16:47:00,25.25,59.33
2014-01-02 16:48:00,25.25,59.32
2014-01-02 16:49:00,25.25,59.31
2014-01-02 16:50:00,25.25,59.3
2014-01-02 16:51:00,25.25,59.29
2014-01-02 16:52:00,25.25,59.28
2014-01-02 16:53:00,25.25,59.27
2014-01-02 16:54:00,25.25,59.26
2014-01-02 16:55:00,25.25,59.25
2014-01-02 16:56:00,25.25,59.24
